pl-PL;ESDCDGS2020MAM;223828;OL_DR22;3 199;3 039;;5%;-5%;($160);
pt-BR;ESDCDGS2020AM;223823;OL_DR22;2.899;2.754;;5%;-5%;($145);
pt-BR;ESDCDGS2020MAM;223824;OL_DR22;2.899;2.754;;5%;-5%;($145);
se-SE;CDGS2020EFDPECOM;5362018000;OL_DR22;7,900;7,505;;5%;-5%;($395);
se-SE;ESDCDGS2020AM;223825;OL_DR22;7,900;7,505;;5%;-5%;($395);
se-SE;ESDCDGS2020MAM;223826;OL_DR22;7,900;7,505;;5%;-5%;($395);
zh-HK;ESDCDGS2020AM;223829;OL_DR22;5,099;4,844;;5%;-5%;($255);
zh-HK;ESDCDGS2020MAM;223830;OL_DR22;5,099;4,844;;5%;-5%;($255);
zh-TW;ESDCDGS2020AM;223829;OL_DR22;20,850;19,800;;5%;-5%;($1,050);
zh-TW;ESDCDGS2020MAM;223830;OL_DR22;20,850;19,800;;5%;-5%;($1,050);
